,md5hash,fitzpatrick,fitzpatrick_centaur,label,nine_partition_label,three_partition_label,qc,url,url_alphanum,low,mid,high,hasher,REWT_weights,RESM_weights,skin_tone
8547,de7948815415db4a0706a232c2fbdb83,4,2,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/eczema_atopic/eczema_atopic13.jpg,httpwwwdermaamincomsiteimagesclinicalpiceeczemaatopiceczemaatopic13jpg.jpg,22,4,2,de7948815415db4a0706a232c2fbdb83,0.9610471985102512,0.0004732607666824,dark
9227,d49f3bcd96238cf5657681a4f1f4efa6,2,-1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/eczema/eczema89.jpg,httpwwwdermaamincomsiteimagesclinicalpiceeczemaeczema89jpg.jpg,22,4,2,d49f3bcd96238cf5657681a4f1f4efa6,1.0341127806575112,0.0002945508100147,light
1086,d3c1ba8bcca5fb7579bd68563e31d5d4,3,1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatitis_artefacta/dermatitis_artefacta20.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatitisartefactadermatitisartefacta20jpg.jpg,48,4,2,d3c1ba8bcca5fb7579bd68563e31d5d4,1.0162008279234411,0.0004206983592763,light
4030,8e24a16e893d67b1c2fd46d77df287a0,3,3,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-pustular/psoriasis-pustular43.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasispustularpsoriasispustular43jpg.jpg,86,4,2,8e24a16e893d67b1c2fd46d77df287a0,1.0162008279234411,0.0004206983592763,light
9651,f09ed213db3ecc825b7d66ea987828e9,2,2,4,inflammatory,non-neoplastic,,,httpwwwdermaamincomsiteimagesclinicalpicLLichensimplexchronicusLichensimplexchronicus6jpg.jpg,49,4,2,f09ed213db3ecc825b7d66ea987828e9,1.0341127806575112,0.0002945508100147,light
2726,c627087a2f9b4211edb9cc5910547662,5,5,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/sarcoidosis/sarcoidosis101.jpg,httpwwwdermaamincomsiteimagesclinicalpicssarcoidosissarcoidosis101jpg.jpg,91,4,2,c627087a2f9b4211edb9cc5910547662,0.9123066013448348,0.0008149959250203,dark
6186,ef40d12ba3a0d0f88336a4be172bdf16,1,1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/allergic_contact_dermatitis/allergic_contact_dermatitis23.jpg,httpwwwdermaamincomsiteimagesclinicalpicaallergiccontactdermatitisallergiccontactdermatitis23jpg.jpg,6,4,2,ef40d12ba3a0d0f88336a4be172bdf16,1.049710400126734,0.0004878048780487,light
9410,1c3444dab1e633779819b4932f543aed,3,-1,7,malignant epidermal,malignant,,https://www.dermaamin.com/site/images/clinical-pic/s/squamous-cell-carcinoma/squamous-cell-carcinoma41.jpg,httpwwwdermaamincomsiteimagesclinicalpicssquamouscellcarcinomasquamouscellcarcinoma41jpg.jpg,98,7,1,1c3444dab1e633779819b4932f543aed,0.9786081491512943,0.0021929824561403,light
6478,cccd0ab34ed756aa536e9159be8a755e,1,2,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/g/granuloma_annulare/granuloma_annulare44.jpg,httpwwwdermaamincomsiteimagesclinicalpicggranulomaannularegranulomaannulare44jpg.jpg,34,4,2,cccd0ab34ed756aa536e9159be8a755e,1.049710400126734,0.0004878048780487,light
5367,49b7ba9d1e099eef5c773e5c9e1eb98e,1,1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/progressive-systemic-scleroderma/progressive-systemic-scleroderma10.jpg,httpwwwdermaamincomsiteimagesclinicalpicpprogressivesystemicsclerodermaprogressivesystemicscleroderma10jpg.jpg,93,4,2,49b7ba9d1e099eef5c773e5c9e1eb98e,1.049710400126734,0.0004878048780487,light
9587,42163006ae56e5090531b963e86236c7,2,1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/scleredema/scleredema48.jpg,httpwwwdermaamincomsiteimagesclinicalpicsscleredemascleredema48jpg.jpg,93,4,2,42163006ae56e5090531b963e86236c7,1.0341127806575112,0.0002945508100147,light
7746,71b9ba4fd2814621b105b61a2d64dda1,1,1,0,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/e/epidermal_cyst/epidermal_cyst12.jpg,httpwwwdermaamincomsiteimagesclinicalpiceepidermalcystepidermalcyst12jpg.jpg,76,0,0,71b9ba4fd2814621b105b61a2d64dda1,0.8953757654731924,0.0022522522522522,light
1047,880e479bf2a58833aae3826a5be39125,1,1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/subacute-cutaneous-lupus-erythematosus/subacute-cutaneous-lupus-erythematosus17.jpg,httpwwwdermaamincomsiteimagesclinicalpicssubacutecutaneouslupuserythematosussubacutecutaneouslupuserythematosus17jpg.jpg,51,4,2,880e479bf2a58833aae3826a5be39125,1.049710400126734,0.0004878048780487,light
2067,15e4e61777fdee377d7a930c224939d0,3,3,7,malignant epidermal,malignant,,https://www.dermaamin.com/site/images/clinical-pic/k/keratoacanthoma/keratoacanthoma10.jpg,httpwwwdermaamincomsiteimagesclinicalpickkeratoacanthomakeratoacanthoma10jpg.jpg,98,7,1,15e4e61777fdee377d7a930c224939d0,0.9786081491512943,0.0021929824561403,light
2973,b1f53dcbf1e958416e735287c3930f28,1,2,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/acne_vulgaris/acne_vulgaris174.jpg,httpwwwdermaamincomsiteimagesclinicalpicaacnevulgarisacnevulgaris174jpg.jpg,2,4,2,b1f53dcbf1e958416e735287c3930f28,1.049710400126734,0.0004878048780487,light
8735,d1d33e633bf2986b12e83669d03b73c3,1,1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/r/rhinophyma/rhinophyma70.jpg,httpwwwdermaamincomsiteimagesclinicalpicrrhinophymarhinophyma70jpg.jpg,89,4,2,d1d33e633bf2986b12e83669d03b73c3,1.049710400126734,0.0004878048780487,light
14953,34deac35a907f46e6d43b7bfb39fc00d,6,6,4,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6284,httpwwwatlasdermatologicocombrimgimageId6284.jpg,86,4,2,34deac35a907f46e6d43b7bfb39fc00d,0.8748650776068891,0.0018867924528301,dark
7242,9a9ded2de5e2c20a90cdfc2971e2e155,2,1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/pityriasis-lichenoides-chronica/pityriasis-lichenoides-chronica1.jpg,httpwwwdermaamincomsiteimagesclinicalpicppityriasislichenoideschronicapityriasislichenoideschronica1jpg.jpg,78,4,2,9a9ded2de5e2c20a90cdfc2971e2e155,1.0341127806575112,0.0002945508100147,light
11452,f790ba344a5f0445572a05dcdf79644b,1,1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/solar-urticaria/solar-urticaria2.jpg,httpwwwdermaamincomsiteimagesclinicalpicssolarurticariasolarurticaria2jpg.jpg,109,4,2,f790ba344a5f0445572a05dcdf79644b,1.049710400126734,0.0004878048780487,light
829,5f2d983ff993c6f759447e8e9777ad55,2,1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/subacute-cutaneous-lupus-erythematosus/subacute-cutaneous-lupus-erythematosus28.jpg,httpwwwdermaamincomsiteimagesclinicalpicssubacutecutaneouslupuserythematosussubacutecutaneouslupuserythematosus28jpg.jpg,51,4,2,5f2d983ff993c6f759447e8e9777ad55,1.0341127806575112,0.0002945508100147,light
2,d2bac3c9e4499032ca8e9b07c7d3bc40,2,3,0,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatofibroma/dermatofibroma71.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatofibromadermatofibroma71jpg.jpg,16,0,0,d2bac3c9e4499032ca8e9b07c7d3bc40,0.9666073842531664,0.0014903129657228,light
12826,2a857aec1a57ee03ee99cfabfab2253a,2,4,3,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7600,httpwwwatlasdermatologicocombrimgimageId7600.jpg,107,3,2,2a857aec1a57ee03ee99cfabfab2253a,1.0341127806575112,0.0002945508100147,light
2164,a361622afa5a88dd38464fad20ad41c3,1,1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/u/urticaria-pigmentosa/urticaria-pigmentosa43.jpg,httpwwwdermaamincomsiteimagesclinicalpicuurticariapigmentosaurticariapigmentosa43jpg.jpg,110,4,2,a361622afa5a88dd38464fad20ad41c3,1.049710400126734,0.0004878048780487,light
11848,e26a81b4a23e97947788f7a56d0820d8,2,1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/h/hidradenitis_suppurativa/hidradenitis_suppurativa60.jpg,httpwwwdermaamincomsiteimagesclinicalpichhidradenitissuppurativahidradenitissuppurativa60jpg.jpg,38,4,2,e26a81b4a23e97947788f7a56d0820d8,1.0341127806575112,0.0002945508100147,light
9178,e0c47c157f31fbc647d4a3d92b4e4d9b,1,1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/polycyclic-lesion/polycyclic-lesion1.jpg,httpwwwdermaamincomsiteimagesclinicalpicppolycycliclesionpolycycliclesion1jpg.jpg,75,4,2,e0c47c157f31fbc647d4a3d92b4e4d9b,1.049710400126734,0.0004878048780487,light
15632,bafe33c59b10a0f6d760a2b7dd6c2bce,2,2,4,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5517,httpwwwatlasdermatologicocombrimgimageId5517.jpg,78,4,2,bafe33c59b10a0f6d760a2b7dd6c2bce,1.0341127806575112,0.0002945508100147,light
11581,40a1318214bb8de10ec2cd70ad71f859,2,1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/eczema/eczema73.jpg,httpwwwdermaamincomsiteimagesclinicalpiceeczemaeczema73jpg.jpg,22,4,2,40a1318214bb8de10ec2cd70ad71f859,1.0341127806575112,0.0002945508100147,light
649,4774398105aa32b8d004b499ccbf5633,2,2,7,malignant epidermal,malignant,,https://www.dermaamin.com/site/images/clinical-pic/c/carcinome_basocellulaire_nodulaire/carcinome_basocellulaire_nodulaire2.jpg,httpwwwdermaamincomsiteimagesclinicalpicccarcinomebasocellulairenodulairecarcinomebasocellulairenodulaire2jpg.jpg,8,7,1,4774398105aa32b8d004b499ccbf5633,0.8741153030106127,0.0013477088948787,light
8544,50ffda4fa1004568a3982e59f91af3ab,1,3,0,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/b/beckers_nevus/beckers_nevus31.jpg,httpwwwdermaamincomsiteimagesclinicalpicbbeckersnevusbeckersnevus31jpg.jpg,10,0,0,50ffda4fa1004568a3982e59f91af3ab,0.8953757654731924,0.0022522522522522,light
13260,2dc5c700e1ba2c10091d84c7c8818a7a,3,2,7,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=622,httpwwwatlasdermatologicocombrimgimageId622.jpg,8,7,1,2dc5c700e1ba2c10091d84c7c8818a7a,0.9786081491512943,0.0021929824561403,light
14307,3b8c4b323b4738a49b43a617e45e18c0,3,2,4,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4088,httpwwwatlasdermatologicocombrimgimageId4088.jpg,51,4,2,3b8c4b323b4738a49b43a617e45e18c0,1.0162008279234411,0.0004206983592763,light
12244,9ffec261f573362c8d5a20e8f1443dd4,3,3,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/scabies/scabies17.jpg,httpwwwdermaamincomsiteimagesclinicalpicsscabiesscabies17jpg.jpg,92,4,2,9ffec261f573362c8d5a20e8f1443dd4,1.0162008279234411,0.0004206983592763,light
11661,6f18fefcc0700e4b50fddb54d84bdb0d,1,1,3,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/X/xeroderma-pigmentosum/xeroderma-pigmentosum10.jpg,httpwwwdermaamincomsiteimagesclinicalpicXxerodermapigmentosumxerodermapigmentosum10jpg.jpg,113,3,2,6f18fefcc0700e4b50fddb54d84bdb0d,1.049710400126734,0.0004878048780487,light
7345,018b0be5da1f73993bd1029ffdb48115,2,2,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/acne_vulgaris/acne_vulgaris108.jpg,httpwwwdermaamincomsiteimagesclinicalpicaacnevulgarisacnevulgaris108jpg.jpg,2,4,2,018b0be5da1f73993bd1029ffdb48115,1.0341127806575112,0.0002945508100147,light
6415,585659f5deb7c18c4a6d62e3cc50b963,1,1,0,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/p/port-wine-stain/port-wine-stain56.jpg,httpwwwdermaamincomsiteimagesclinicalpicpportwinestainportwinestain56jpg.jpg,84,0,0,585659f5deb7c18c4a6d62e3cc50b963,0.8953757654731924,0.0022522522522522,light
14826,879efd7e157c644bdf9bef7d212fc2c1,4,3,4,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3745,httpwwwatlasdermatologicocombrimgimageId3745.jpg,48,4,2,879efd7e157c644bdf9bef7d212fc2c1,0.9610471985102512,0.0004732607666824,dark
11743,d3e6ca768ec6ea313f6cc5f9725b336c,2,2,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/larva-migrans/larva-migrans63.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlarvamigranslarvamigrans63jpg.jpg,64,4,2,d3e6ca768ec6ea313f6cc5f9725b336c,1.0341127806575112,0.0002945508100147,light
12402,f090c4485572120e94c74abbdaa465dd,2,1,0,benign dermal,benign,,http://atlasdermatologico.com.br/img?imageId=2333,httpwwwatlasdermatologicocombrimgimageId2333.jpg,35,0,0,f090c4485572120e94c74abbdaa465dd,0.9666073842531664,0.0014903129657228,light
2713,f4e242d3e78ba3dd5e33ec038c83d322,1,1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/stephen-johnson-syndrome/stephen-johnson-syndrome69.jpg,httpwwwdermaamincomsiteimagesclinicalpicsstephenjohnsonsyndromestephenjohnsonsyndrome69jpg.jpg,100,4,2,f4e242d3e78ba3dd5e33ec038c83d322,1.049710400126734,0.0004878048780487,light
15523,2fbaf5ac038c11ffa025ecb9e50343c9,6,6,3,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1273,httpwwwatlasdermatologicocombrimgimageId1273.jpg,15,3,2,2fbaf5ac038c11ffa025ecb9e50343c9,0.8748650776068891,0.0018867924528301,dark
8182,5dd20225050d70ded1a9128bca615e5c,2,2,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/r/rosacea/rosacea83.jpg,httpwwwdermaamincomsiteimagesclinicalpicrrosacearosacea83jpg.jpg,90,4,2,5dd20225050d70ded1a9128bca615e5c,1.0341127806575112,0.0002945508100147,light
9649,19299151360d72a6608b23583b8bbe8e,1,-1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/aplasia_cutis_congenita_circumscripta/aplasia_cutis_congenita_circumscripta23.jpg,httpwwwdermaamincomsiteimagesclinicalpicaaplasiacutiscongenitacircumscriptaaplasiacutiscongenitacircumscripta23jpg.jpg,7,4,2,19299151360d72a6608b23583b8bbe8e,1.049710400126734,0.0004878048780487,light
7252,a297fad2e3005f76c10cb860af41c19c,1,1,0,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/p/pilomatrixoma/pilomatrixoma21.jpg,httpwwwdermaamincomsiteimagesclinicalpicppilomatrixomapilomatrixoma21jpg.jpg,77,0,0,a297fad2e3005f76c10cb860af41c19c,0.8953757654731924,0.0022522522522522,light
9298,206272350f30686a5adee4f9bec3e149,2,2,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/c/contact_dermatitis/contact_dermatitis68.jpg,httpwwwdermaamincomsiteimagesclinicalpicccontactdermatitiscontactdermatitis68jpg.jpg,6,4,2,206272350f30686a5adee4f9bec3e149,1.0341127806575112,0.0002945508100147,light
2856,b35e33d66e25c189e187ffa1c8baef91,6,5,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatomyositis/dermatomyositis180.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatomyositisdermatomyositis180jpg.jpg,17,4,2,b35e33d66e25c189e187ffa1c8baef91,0.8748650776068891,0.0018867924528301,dark
15043,11f45cfda08e482b02f52701a461e4aa,3,4,6,malignant dermal,malignant,,http://atlasdermatologico.com.br/img?imageId=2948,httpwwwatlasdermatologicocombrimgimageId2948.jpg,42,6,1,11f45cfda08e482b02f52701a461e4aa,0.9786081491512943,0.0021929824561403,light
2514,d4fef9b7d033bb9cc220e0e6abdd544a,3,3,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/porphyria-cutanea-tarda/porphyria-cutanea-tarda32.jpg,httpwwwdermaamincomsiteimagesclinicalpicpporphyriacutaneatardaporphyriacutaneatarda32jpg.jpg,83,4,2,d4fef9b7d033bb9cc220e0e6abdd544a,1.0162008279234411,0.0004206983592763,light
5357,b38f154be935ae08138d5003604f3b01,3,2,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/systemic-sclerosis/systemic-sclerosis11.jpg,httpwwwdermaamincomsiteimagesclinicalpicssystemicsclerosissystemicsclerosis11jpg.jpg,93,4,2,b38f154be935ae08138d5003604f3b01,1.0162008279234411,0.0004206983592763,light
9181,3a5d464ccdb5cd8feee8424daf1b9758,2,2,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/acne_vulgaris/acne_vulgaris204.jpg,httpwwwdermaamincomsiteimagesclinicalpicaacnevulgarisacnevulgaris204jpg.jpg,2,4,2,3a5d464ccdb5cd8feee8424daf1b9758,1.0341127806575112,0.0002945508100147,light
3420,9a2703b526c057a1563b6579cb3024fa,1,1,7,malignant epidermal,malignant,,https://www.dermaamin.com/site/images/clinical-pic/b/basal_cell_carcinoma/basal_cell_carcinoma25.jpg,httpwwwdermaamincomsiteimagesclinicalpicbbasalcellcarcinomabasalcellcarcinoma25jpg.jpg,8,7,1,9a2703b526c057a1563b6579cb3024fa,0.8775868429803475,0.0022075055187637,light
4945,ac2482985664971b558cca00f0035ae0,1,1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/m/morphea/morphea13.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmorpheamorphea13jpg.jpg,93,4,2,ac2482985664971b558cca00f0035ae0,1.049710400126734,0.0004878048780487,light
2500,d1c324b2709c29998b8ccf7ace7c57b1,2,1,4,inflammatory,non-neoplastic,1 Diagnostic,https://www.dermaamin.com/site/images/clinical-pic/p/pityriasis_rubra_pilaris/pityriasis_rubra_pilaris5.jpg,httpwwwdermaamincomsiteimagesclinicalpicppityriasisrubrapilarispityriasisrubrapilaris5jpg.jpg,80,4,2,d1c324b2709c29998b8ccf7ace7c57b1,1.0341127806575112,0.0002945508100147,light
725,fdda53ce89d314229c5088ae449be8ee,3,2,5,malignant cutaneous lymphoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/mycosis-fongoide/mycosis-fongoide83.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmycosisfongoidemycosisfongoide83jpg.jpg,60,5,1,fdda53ce89d314229c5088ae449be8ee,0.9786081491512943,0.0021929824561403,light
726,d52aa6cd7060c450bb6dc9b091a8cd6a,4,3,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/acne_vulgaris/acne_vulgaris293.jpg,httpwwwdermaamincomsiteimagesclinicalpicaacnevulgarisacnevulgaris293jpg.jpg,2,4,2,d52aa6cd7060c450bb6dc9b091a8cd6a,0.9610471985102512,0.0004732607666824,dark
5880,64536f89dd8269f2712ecd053219aa29,3,3,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/eosinophilic_pustula_folliculitis/eosinophilic_pustula_folliculitis1.jpg,httpwwwdermaamincomsiteimagesclinicalpiceeosinophilicpustulafolliculitiseosinophilicpustulafolliculitis1jpg.jpg,32,4,2,64536f89dd8269f2712ecd053219aa29,1.0162008279234411,0.0004206983592763,light
5180,8a929ffa306b59634a4452447d64363c,4,5,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/photosensitivity/photosensitivity1.jpg,httpwwwdermaamincomsiteimagesclinicalpicpphotosensitivityphotosensitivity1jpg.jpg,75,4,2,8a929ffa306b59634a4452447d64363c,0.9610471985102512,0.0004732607666824,dark
4108,5beb31687f4de355df50d258d42a57fb,6,6,4,inflammatory,non-neoplastic,5 Potentially,https://www.dermaamin.com/site/images/clinical-pic/f/factitial_dermatitis/factitial_dermatitis20.jpg,httpwwwdermaamincomsiteimagesclinicalpicffactitialdermatitisfactitialdermatitis20jpg.jpg,30,4,2,5beb31687f4de355df50d258d42a57fb,0.8748650776068891,0.0018867924528301,dark
14624,c78072771a39d4d94d0430cf8ec6dab3,4,5,7,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=601,httpwwwatlasdermatologicocombrimgimageId601.jpg,8,7,1,c78072771a39d4d94d0430cf8ec6dab3,1.2463575906110285,0.0033222591362126,dark
9973,214c8fcb8074b56b3bd5eba26c342615,3,3,3,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/epidermolysis_bullosa/epidermolysis_bullosa31.jpg,httpwwwdermaamincomsiteimagesclinicalpiceepidermolysisbullosaepidermolysisbullosa31jpg.jpg,25,3,2,214c8fcb8074b56b3bd5eba26c342615,1.0162008279234411,0.0004206983592763,light
3233,b1ab09c50736d2d3e74ead126aaf0ccb,2,1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/pseudoporphyria-uraemica/pseudoporphyria-uraemica6.jpg,httpwwwdermaamincomsiteimagesclinicalpicppseudoporphyriauraemicapseudoporphyriauraemica6jpg.jpg,83,4,2,b1ab09c50736d2d3e74ead126aaf0ccb,1.0341127806575112,0.0002945508100147,light
6214,53f0847218ed9b18a075d9c531a1f314,2,2,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/polymorphic_light_eruption/polymorphic_light_eruption34.jpg,httpwwwdermaamincomsiteimagesclinicalpicppolymorphiclighteruptionpolymorphiclighteruption34jpg.jpg,75,4,2,53f0847218ed9b18a075d9c531a1f314,1.0341127806575112,0.0002945508100147,light
12987,ac6e3dc1e49d8d74f51345ba2876ec18,3,3,7,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=6812,httpwwwatlasdermatologicocombrimgimageId6812.jpg,98,7,1,ac6e3dc1e49d8d74f51345ba2876ec18,0.9786081491512943,0.0021929824561403,light
5936,4ba7898548e5321a0f0c5a4a5317386b,4,4,5,malignant cutaneous lymphoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/mycosis-fongoide/mycosis-fongoide84.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmycosisfongoidemycosisfongoide84jpg.jpg,60,5,1,4ba7898548e5321a0f0c5a4a5317386b,1.2463575906110285,0.0033222591362126,dark
15441,08b86a79a2cfc8e67d0de6aab808d1e4,3,3,4,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5696,httpwwwatlasdermatologicocombrimgimageId5696.jpg,80,4,2,08b86a79a2cfc8e67d0de6aab808d1e4,1.0162008279234411,0.0004206983592763,light
7259,b2b4e078200e7efa153dfd27d4e2458a,3,3,0,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/L/lymphangitis/lymphangitis6.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlymphangitislymphangitis6jpg.jpg,54,0,0,b2b4e078200e7efa153dfd27d4e2458a,0.9394638231852428,0.0021052631578947,light
11964,bbbeccecd0d1e4d645cd9f376c1c3f3f,3,3,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/acne_vulgaris/acne_vulgaris250.jpg,httpwwwdermaamincomsiteimagesclinicalpicaacnevulgarisacnevulgaris250jpg.jpg,2,4,2,bbbeccecd0d1e4d645cd9f376c1c3f3f,1.0162008279234411,0.0004206983592763,light
3331,e6ba8d921a31b0dcbd71e23f1e2475e6,3,3,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/pityriasis_rosea/pityriasis_rosea68.jpg,httpwwwdermaamincomsiteimagesclinicalpicppityriasisroseapityriasisrosea68jpg.jpg,79,4,2,e6ba8d921a31b0dcbd71e23f1e2475e6,1.0162008279234411,0.0004206983592763,light
14005,9e9056fd822eb40e875da5573b284c7e,4,-1,7,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=741,httpwwwatlasdermatologicocombrimgimageId741.jpg,8,7,1,9e9056fd822eb40e875da5573b284c7e,1.2463575906110285,0.0033222591362126,dark
5530,9b54e9d00d583439691b8aaa8cd1c668,4,4,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/porphyria-cutanea-tarda/porphyria-cutanea-tarda87.jpg,httpwwwdermaamincomsiteimagesclinicalpicpporphyriacutaneatardaporphyriacutaneatarda87jpg.jpg,83,4,2,9b54e9d00d583439691b8aaa8cd1c668,0.9610471985102512,0.0004732607666824,dark
2001,aead976c7381704d97c2dacd57a49d0e,3,1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/physical_urticaria/physical_urticaria3.jpg,httpwwwdermaamincomsiteimagesclinicalpicpphysicalurticariaphysicalurticaria3jpg.jpg,109,4,2,aead976c7381704d97c2dacd57a49d0e,1.0162008279234411,0.0004206983592763,light
9069,dc7a4cda955eb3b1b69ba090cbdee2d3,3,3,3,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/h/hailey_hailey_disease/hailey_hailey_disease41.jpg,httpwwwdermaamincomsiteimagesclinicalpichhaileyhaileydiseasehaileyhaileydisease41jpg.jpg,36,3,2,dc7a4cda955eb3b1b69ba090cbdee2d3,1.0162008279234411,0.0004206983592763,light
15456,3dd075b91dc39e1a3e36b3f3ac38aa06,2,1,4,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7801,httpwwwatlasdermatologicocombrimgimageId7801.jpg,109,4,2,3dd075b91dc39e1a3e36b3f3ac38aa06,1.0341127806575112,0.0002945508100147,light
1258,e1235c79cbbe8996be42db1afd907df2,4,3,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lupus_erythematosus/lupus_erythematosus38.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlupuserythematosuslupuserythematosus38jpg.jpg,51,4,2,e1235c79cbbe8996be42db1afd907df2,0.9610471985102512,0.0004732607666824,dark
2470,274e709838c304892ddaa0454b4c8819,4,2,0,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/p/pyogenic-granuloma/pyogenic-granuloma86.jpg,httpwwwdermaamincomsiteimagesclinicalpicppyogenicgranulomapyogenicgranuloma86jpg.jpg,88,0,0,274e709838c304892ddaa0454b4c8819,1.0222169884847945,0.0027247956403269,dark
